record_id,customer_id,timestamp,hour,day_of_week,month,is_weekend,season,customer_type,age,monthly_income_usd,household_size,home_area_sqft,appliance_count,has_solar_panel,has_ev,tariff_scheme,contract_type,temperature_c,humidity_percent,peak_hour,price_per_kwh,ac_usage_hours,heater_usage_hours,washing_machine_usage,lighting_usage_hours,cooking_usage_hours,entertainment_usage_hours,ev_charging_kwh,electricity_consumption_kwh,pricing_influence_score,weather_influence_score,appliance_influence_score,household_influence_score,previous_hour_consumption_kwh,previous_day_same_hour_consumption_kwh,rolling_24h_avg_consumption_kwh,consumption_behavior_category
14620,10599,2026-09-02 03:00:00,3,2,9,0,Autumn,Small_Commercial,67,3855,5,2039,14,0,0,Peak_Valley,Green_Energy,21.7,65.24,0,0.12,0.004,0.102,0,0.609,0.221,0.236,0.0,1.624,2.5,0.487,0.438,4.909,2.623,1.99,1.99,Moderate_Usage
14987,10599,2026-09-17 10:00:00,10,3,9,0,Autumn,Residential,73,6379,5,1540,7,0,0,Peak_Valley,Basic,29.38,73.35,0,0.093,0.592,0.049,0,0.088,0.144,0.253,0.0,1.692,5.2,6.202,0.906,3.85,1.624,2.415,1.959,Moderate_Usage
4069,10600,2025-06-19 12:00:00,12,3,6,0,Summer,Medium_Commercial,55,4850,7,1361,10,0,0,Peak_Valley,Basic,40.73,44.07,0,0.1204,1.0,0.038,0,0.396,0.524,0.217,0.0,3.522,2.46,14.844,1.612,4.611,3.522,3.522,3.522,Peak_Intensive_Usage
6098,10600,2025-09-12 01:00:00,1,4,9,0,Autumn,Residential,55,1511,5,1932,14,0,0,Flat,Basic,14.42,78.27,0,0.1271,0.104,0.38,0,0.873,0.216,0.028,0.0,1.58,1.79,6.599,0.875,4.802,3.522,2.551,2.551,Moderate_Usage
6562,10600,2025-10-01 09:00:00,9,2,10,0,Autumn,Residential,22,874,7,1078,19,0,0,Dynamic_Pricing,Green_Energy,31.71,50.68,1,0.202,1.0,0.083,0,0.194,0.0,0.754,0.0,2.989,5.7,7.749,1.534,5.048,1.58,2.697,2.697,Peak_Intensive_Usage
7925,10600,2025-11-27 04:00:00,4,3,11,0,Autumn,Small_Commercial,26,3510,6,1054,17,0,0,Time_of_Use,Basic,18.92,63.75,0,0.128,0.181,0.021,0,0.923,0.251,0.099,0.0,1.995,1.7,2.497,0.636,4.514,2.989,2.522,2.522,Moderate_Usage
9613,10600,2026-02-05 12:00:00,12,3,2,0,Winter,Residential,26,4397,2,595,5,0,0,Flat,Basic,17.92,69.0,0,0.1405,0.033,0.114,0,0.198,0.391,0.16,0.0,1.003,0.45,3.51,0.407,1.695,1.995,2.218,2.218,Low_Usage
9666,10600,2026-02-07 17:00:00,17,5,2,1,Winter,Small_Commercial,43,6264,1,2735,22,0,0,Peak_Valley,Basic,12.33,81.68,0,0.1007,0.133,0.342,0,0.44,0.139,0.237,0.0,2.517,4.43,8.336,0.763,4.845,1.003,2.268,2.268,High_Usage
10315,10600,2026-03-06 18:00:00,18,4,3,0,Spring,Small_Commercial,39,1578,3,2031,17,0,0,Flat,Basic,21.94,52.74,1,0.1373,0.198,0.066,0,0.497,0.065,0.378,0.0,2.01,0.77,0.408,0.575,4.441,2.517,2.231,2.231,Moderate_Usage
10845,10600,2026-03-28 20:00:00,20,5,3,1,Spring,Residential,26,6205,4,818,5,0,0,Time_of_Use,Basic,15.97,63.2,1,0.2066,0.171,0.046,0,0.959,0.549,0.661,0.0,1.65,6.16,4.682,0.915,2.618,2.01,2.158,2.158,Moderate_Usage
11504,10600,2026-04-25 07:00:00,7,5,4,1,Spring,Residential,69,6096,2,2372,25,0,0,Peak_Valley,Basic,26.36,42.64,1,0.2155,0.114,0.031,0,0.325,0.676,0.411,0.0,1.745,7.05,4.138,0.626,5.072,1.65,2.112,2.112,Moderate_Usage
12060,10600,2026-05-18 11:00:00,11,0,5,0,Spring,Residential,36,3132,1,1067,7,0,0,Peak_Valley,Basic,28.38,64.42,0,0.1123,0.625,0.054,0,0.231,0.217,0.155,0.0,1.547,3.27,5.006,0.997,1.977,1.745,2.056,2.056,Low_Usage
13985,10600,2026-08-06 16:00:00,16,3,8,0,Summer,Residential,46,2358,1,1122,20,1,0,Peak_Valley,Basic,31.17,59.06,0,0.1103,0.885,0.118,0,0.262,0.162,0.03,0.0,1.883,3.47,6.925,1.334,3.072,1.547,2.04,2.04,Moderate_Usage
14182,10600,2026-08-14 21:00:00,21,4,8,0,Summer,Residential,55,1316,1,2168,6,0,0,Dynamic_Pricing,Basic,30.35,67.43,1,0.2087,0.71,0.052,0,0.729,0.723,0.904,0.0,2.458,6.37,6.634,1.626,2.998,1.883,2.075,2.075,High_Usage
53,10601,2025-01-03 04:00:00,4,4,1,0,Winter,Residential,22,4960,1,1821,15,0,0,Time_of_Use,Basic,8.75,88.71,0,0.1265,0.15,0.641,0,1.0,0.193,0.164,0.0,2.045,1.85,11.373,1.267,3.371,2.045,2.045,2.045,Moderate_Usage
462,10601,2025-01-20 05:00:00,5,0,1,0,Winter,Residential,67,6491,6,1716,14,0,0,Peak_Valley,Green_Energy,6.96,75.36,0,0.1026,0.09,0.963,0,0.737,0.011,0.0,0.0,2.128,4.24,12.048,1.344,4.936,2.045,2.086,2.086,Moderate_Usage
1062,10601,2025-02-14 05:00:00,5,4,2,0,Winter,Residential,74,5990,5,1894,14,0,0,Time_of_Use,Basic,10.63,79.69,0,0.1248,0.138,0.506,0,0.879,0.142,0.327,0.0,1.761,2.02,9.512,1.096,4.764,2.128,1.978,1.978,Moderate_Usage
2135,10601,2025-03-30 22:00:00,22,6,3,1,Spring,Small_Commercial,31,7257,6,713,23,0,0,Peak_Valley,Green_Energy,17.49,71.89,1,0.2331,0.173,0.046,0,0.509,0.234,0.508,0.0,2.148,8.81,3.977,0.625,4.653,1.761,2.021,2.021,Moderate_Usage
3013,10601,2025-05-06 12:00:00,12,1,5,0,Spring,Residential,51,1884,5,2254,20,1,0,Time_of_Use,Basic,31.15,45.49,0,0.1234,1.0,0.017,0,0.212,0.577,0.16,0.0,2.33,2.16,7.588,1.541,5.604,2.148,2.082,2.082,High_Usage
4040,10601,2025-06-18 07:00:00,7,2,6,0,Summer,Medium_Commercial,61,6190,3,1692,24,0,0,Dynamic_Pricing,Basic,36.1,58.94,1,0.2477,1.0,0.033,0,0.16,0.466,0.342,0.0,3.938,10.27,10.628,1.545,4.662,2.33,2.392,2.392,Peak_Intensive_Usage
4104,10601,2025-06-20 23:00:00,23,4,6,0,Summer,Residential,59,6555,2,887,9,0,1,Peak_Valley,Basic,27.5,52.57,0,0.1243,0.546,0.076,0,0.56,0.15,0.107,1.253,2.652,2.07,4.496,2.177,2.307,3.938,2.429,2.429,High_Usage
5438,10601,2025-08-15 13:00:00,13,4,8,0,Summer,Residential,26,3299,4,2576,7,1,0,Peak_Valley,Basic,41.48,47.32,0,0.1146,1.0,0.035,0,0.192,0.425,0.21,0.0,1.909,3.04,15.244,1.508,4.536,2.652,2.364,2.364,Moderate_Usage
5900,10601,2025-09-03 19:00:00,19,2,9,0,Autumn,Residential,42,963,5,1964,25,0,0,Time_of_Use,Basic,22.2,62.36,1,0.1906,0.122,0.105,0,0.855,0.821,0.423,0.0,1.842,4.56,0.268,0.931,5.714,1.909,2.306,2.306,Moderate_Usage
6006,10601,2025-09-08 05:00:00,5,0,9,0,Autumn,Residential,53,2131,7,1065,10,0,0,Flat,Basic,22.85,51.89,0,0.1441,0.106,0.062,0,1.0,0.14,0.0,0.0,1.145,0.09,1.043,0.546,4.315,1.842,2.19,2.19,Low_Usage
6101,10601,2025-09-12 04:00:00,4,4,9,0,Autumn,Residential,62,2067,3,1235,18,0,0,Peak_Valley,Basic,17.67,61.98,0,0.116,0.019,0.11,0,0.968,0.107,0.229,0.0,1.281,2.9,3.346,0.527,3.725,1.145,2.107,2.107,Low_Usage
6807,10601,2025-10-11 14:00:00,14,5,10,1,Autumn,Residential,61,4591,2,599,15,0,0,Peak_Valley,Basic,28.4,52.29,0,0.1163,0.592,0.037,1,0.109,0.158,0.147,0.0,1.99,2.87,5.185,1.329,2.499,1.281,2.097,2.097,Moderate_Usage
7086,10601,2025-10-23 05:00:00,5,3,10,0,Autumn,Residential,35,7383,4,1169,18,0,0,Flat,Premium_Service,18.46,84.73,0,0.1354,0.003,0.03,0,0.788,0.092,0.155,0.0,1.402,0.96,3.891,0.345,4.009,1.99,2.044,2.044,Low_Usage
7426,10601,2025-11-06 09:00:00,9,3,11,0,Autumn,Small_Commercial,64,2482,3,2603,14,0,0,Flat,Basic,28.6,66.97,1,0.139,0.624,0.099,0,0.106,0.152,0.857,0.0,2.804,0.6,5.299,1.157,4.773,1.402,2.098,2.098,Peak_Intensive_Usage
8025,10601,2025-12-01 08:00:00,8,0,12,0,Winter,Small_Commercial,32,6040,7,2046,14,0,0,Time_of_Use,Premium_Service,16.12,57.8,1,0.2007,0.05,0.028,0,0.25,0.62,0.726,0.0,2.303,5.57,4.52,0.582,5.616,2.804,2.112,2.112,High_Usage
8590,10601,2025-12-24 21:00:00,21,2,12,0,Winter,Residential,56,5883,4,1029,23,0,0,Flat,Green_Energy,9.82,71.52,1,0.1524,0.06,0.721,0,0.517,0.613,0.771,0.0,2.512,0.74,9.711,1.41,4.269,2.303,2.137,2.137,High_Usage
8762,10601,2026-01-01 01:00:00,1,3,1,0,Winter,Small_Commercial,61,4356,2,1797,7,0,0,Time_of_Use,Basic,3.8,83.65,0,0.1235,0.077,1.0,0,0.911,0.129,0.368,0.0,2.482,2.15,14.832,1.557,3.057,2.512,2.157,2.157,High_Usage
9537,10601,2026-02-02 08:00:00,8,0,2,0,Winter,Residential,57,1738,4,2106,19,0,0,Time_of_Use,Green_Energy,13.3,66.17,1,0.1979,0.035,0.44,0,0.206,0.395,0.438,0.0,1.916,5.29,6.834,0.825,5.026,2.482,2.144,2.144,Moderate_Usage
9794,10601,2026-02-13 01:00:00,1,4,2,0,Winter,Residential,35,4926,4,2644,14,1,0,Time_of_Use,Basic,4.24,81.92,0,0.1214,0.022,1.0,0,0.82,0.0,0.432,0.0,2.365,2.36,14.416,1.43,5.164,1.916,2.155,2.155,High_Usage
10467,10601,2026-03-13 02:00:00,2,4,3,0,Spring,Residential,47,1868,7,464,13,0,0,Flat,Basic,14.27,76.35,0,0.145,0.116,0.445,0,0.857,0.053,0.197,0.0,1.562,0.0,6.615,0.933,3.954,2.365,2.126,2.126,Low_Usage
10612,10601,2026-03-19 03:00:00,3,3,3,0,Spring,Residential,30,647,4,2131,15,0,0,Peak_Valley,Green_Energy,12.47,70.27,0,0.1114,0.161,0.519,0,0.925,0.147,0.413,0.0,1.804,3.36,7.661,1.175,4.731,1.562,2.11,2.11,Moderate_Usage
10659,10601,2026-03-21 02:00:00,2,5,3,1,Spring,Residential,38,6394,6,2742,6,0,0,Flat,Basic,17.09,64.29,0,0.1452,0.197,0.071,0,0.525,0.12,0.197,0.0,1.443,0.02,3.897,0.563,5.322,1.804,2.08,2.08,Low_Usage
10821,10601,2026-03-27 20:00:00,20,4,3,0,Spring,Residential,33,5665,6,1677,5,0,0,Peak_Valley,Basic,16.63,61.95,1,0.2201,0.152,0.035,0,0.632,0.446,0.588,0.0,1.7,7.51,4.125,0.725,4.177,1.443,2.064,2.064,Moderate_Usage
10954,10601,2026-04-02 09:00:00,9,3,4,0,Spring,Residential,75,1127,7,2398,11,0,1,Dynamic_Pricing,Basic,31.24,67.14,1,0.2386,1.0,0.016,0,0.264,0.161,0.721,0.0,2.908,9.36,7.287,1.537,5.728,1.7,2.099,2.099,Peak_Intensive_Usage
12092,10601,2026-05-19 19:00:00,19,1,5,0,Spring,Residential,36,4332,2,501,19,1,0,Flat,Premium_Service,15.66,83.24,1,0.1487,0.076,0.048,0,0.749,0.637,0.741,0.0,1.72,0.37,5.917,0.794,2.721,2.908,2.045,2.085,Moderate_Usage
13000,10601,2026-06-26 15:00:00,15,4,6,0,Summer,Residential,61,3026,1,2450,9,0,0,Flat,Green_Energy,36.97,66.82,0,0.1415,1.0,0.083,0,0.402,0.101,0.161,0.0,2.255,0.35,11.568,1.486,3.52,1.72,2.128,2.09,High_Usage
13067,10601,2026-06-29 10:00:00,10,0,6,0,Summer,Small_Commercial,57,3499,2,1854,23,0,0,Flat,Green_Energy,40.28,69.54,0,0.1434,1.0,0.005,1,0.474,0.126,0.0,0.0,3.003,0.16,14.187,1.845,4.394,2.255,1.761,2.142,Peak_Intensive_Usage
13633,10601,2026-07-23 00:00:00,0,3,7,0,Summer,Residential,24,5898,3,2048,12,0,0,Dynamic_Pricing,Basic,25.95,51.22,0,0.1484,0.048,0.016,1,0.741,0.163,0.201,0.0,1.541,0.34,3.401,0.859,4.058,3.003,2.148,2.117,Low_Usage
536,10602,2025-01-23 07:00:00,7,3,1,0,Winter,Residential,57,2859,7,2121,24,0,1,Peak_Valley,Basic,11.37,67.41,1,0.2171,0.155,0.487,0,0.26,0.411,1.0,0.0,2.448,7.21,8.343,1.182,6.491,2.448,2.448,2.448,High_Usage
1185,10602,2025-02-19 08:00:00,8,2,2,0,Winter,Residential,75,5537,2,1596,6,0,0,Flat,Premium_Service,14.31,77.05,1,0.1418,0.067,0.207,0,0.188,0.389,0.613,0.0,1.56,0.32,6.62,0.655,2.776,2.448,2.004,2.004,Low_Usage
1626,10602,2025-03-09 17:00:00,17,6,3,1,Spring,Medium_Commercial,61,5832,1,2147,15,0,0,Flat,Basic,23.41,73.05,0,0.1368,0.185,0.085,1,0.17,0.101,0.394,0.0,2.724,0.82,1.71,0.949,3.697,1.56,2.244,2.244,High_Usage
2104,10602,2025-03-29 15:00:00,15,5,3,1,Spring,Residential,62,3556,7,1566,19,0,1,Time_of_Use,Green_Energy,25.78,57.42,0,0.1286,0.055,0.05,0,0.313,0.111,0.214,0.0,0.965,1.64,2.964,0.308,5.536,2.724,1.924,1.924,Low_Usage
2752,10602,2025-04-25 15:00:00,15,4,4,0,Spring,Residential,72,7436,2,1923,14,0,0,Peak_Valley,Premium_Service,26.34,67.49,0,0.1178,0.291,0.036,0,0.38,0.122,0.29,0.0,1.246,2.72,3.629,0.62,3.743,0.965,1.789,1.789,Low_Usage
2843,10602,2025-04-29 10:00:00,10,1,4,0,Spring,Medium_Commercial,41,3254,7,1533,22,0,0,Time_of_Use,Green_Energy,27.35,61.95,0,0.1367,0.237,0.018,0,0.131,0.089,0.158,0.0,2.287,0.83,4.11,0.416,5.743,1.246,1.872,1.872,High_Usage
2867,10602,2025-04-30 10:00:00,10,2,4,0,Spring,Residential,48,3534,2,1100,5,0,0,Time_of_Use,Basic,34.3,63.05,0,0.1249,0.962,0.092,0,0.282,0.203,0.298,0.0,1.982,2.01,9.377,1.487,2.2,2.287,1.887,1.887,Moderate_Usage
3311,10602,2025-05-18 22:00:00,22,6,5,1,Spring,Residential,68,4093,2,1778,7,1,0,Flat,Basic,16.44,83.85,1,0.1524,0.104,0.034,0,0.897,0.136,0.706,0.0,1.51,0.74,5.362,0.658,3.038,1.982,1.84,1.84,Low_Usage
3347,10602,2025-05-20 10:00:00,10,1,5,0,Spring,Residential,72,4352,2,2605,25,0,0,Time_of_Use,Basic,28.61,52.72,0,0.1296,0.482,0.062,1,0.099,0.028,0.097,0.0,2.044,1.54,5.321,1.158,5.305,1.51,1.863,1.863,Moderate_Usage
3938,10602,2025-06-14 01:00:00,1,5,6,1,Summer,Medium_Commercial,26,6802,3,1301,7,0,0,Flat,Basic,28.67,65.8,0,0.148,0.598,0.114,1,0.928,0.056,0.112,0.0,3.264,0.3,5.293,1.615,2.911,2.044,2.003,2.003,Peak_Intensive_Usage
5494,10602,2025-08-17 21:00:00,21,6,8,1,Summer,Residential,24,4321,2,2148,8,0,0,Flat,Basic,25.18,58.64,1,0.1523,0.062,0.075,0,0.557,0.723,0.739,0.0,1.719,0.73,2.453,0.78,3.488,3.264,1.977,1.977,Moderate_Usage
5532,10602,2025-08-19 11:00:00,11,1,8,0,Summer,Residential,29,3713,3,1393,6,0,1,Time_of_Use,Green_Energy,38.53,46.69,0,0.1312,1.0,0.02,0,0.255,0.034,0.226,0.0,1.95,1.38,13.063,1.367,2.923,1.719,1.975,1.975,Moderate_Usage
6703,10602,2025-10-07 06:00:00,6,1,10,0,Autumn,Small_Commercial,72,1978,7,1886,13,0,0,Dynamic_Pricing,Green_Energy,23.97,65.1,0,0.1244,0.136,0.083,0,0.185,0.55,0.228,0.0,1.976,2.06,1.732,0.572,5.376,1.95,1.975,1.975,Moderate_Usage
7511,10602,2025-11-09 22:00:00,22,6,11,1,Autumn,Residential,71,6412,3,1806,24,1,0,Flat,Basic,15.42,75.27,1,0.1447,0.096,0.118,0,0.832,0.197,0.891,0.0,2.257,0.03,5.698,0.786,4.776,1.976,1.995,1.995,High_Usage
8219,10602,2025-12-09 10:00:00,10,1,12,0,Winter,Residential,75,1237,1,2121,9,0,0,Peak_Valley,Basic,19.99,50.92,0,0.1125,0.135,0.076,0,0.327,0.109,0.092,0.0,1.199,3.25,1.962,0.404,3.191,2.257,1.942,1.942,Low_Usage
8356,10602,2025-12-15 03:00:00,3,0,12,0,Winter,Small_Commercial,68,2070,6,2032,25,0,1,Flat,Basic,4.12,77.59,0,0.1373,0.142,1.0,0,0.936,0.0,0.349,0.907,4.062,0.77,14.29,2.45,6.132,1.199,2.075,2.075,Peak_Intensive_Usage
8917,10602,2026-01-07 12:00:00,12,2,1,0,Winter,Residential,67,6991,1,1399,12,0,0,Peak_Valley,Green_Energy,18.28,52.66,0,0.1126,0.178,0.009,0,0.295,0.668,0.219,0.0,1.08,3.24,3.157,0.62,2.709,4.062,2.016,2.016,Low_Usage
9314,10602,2026-01-24 01:00:00,1,5,1,1,Winter,Residential,66,1854,2,2071,18,0,0,Dynamic_Pricing,Basic,3.87,83.61,0,0.1132,0.007,1.0,0,0.717,0.06,0.221,0.0,2.342,3.18,14.778,1.352,4.211,1.08,2.034,2.034,High_Usage
9953,10602,2026-02-19 16:00:00,16,3,2,0,Winter,Small_Commercial,43,1282,5,2530,17,0,0,Time_of_Use,Basic,16.91,79.01,0,0.1343,0.143,0.06,0,0.249,0.069,0.0,0.0,1.784,1.07,4.768,0.336,5.64,2.342,2.021,2.021,Moderate_Usage
10382,10602,2026-03-09 13:00:00,13,0,3,0,Spring,Residential,72,3635,7,1877,8,0,0,Time_of_Use,Basic,30.5,55.93,0,0.1337,0.756,0.057,0,0.37,0.359,0.141,0.0,2.287,1.13,6.578,1.25,4.967,1.784,2.034,2.034,High_Usage
10515,10602,2026-03-15 02:00:00,2,6,3,1,Spring,Residential,46,3999,3,768,15,0,0,Flat,Basic,12.45,63.88,0,0.1527,0.036,0.529,0,0.758,0.174,0.027,0.0,1.676,0.77,7.357,0.899,3.018,2.287,2.017,2.017,Moderate_Usage
11258,10602,2026-04-15 01:00:00,1,2,4,0,Spring,Residential,70,636,5,799,19,0,1,Flat,Green_Energy,12.44,73.57,0,0.1432,0.18,0.283,0,0.807,0.197,0.343,1.78,3.584,0.18,7.848,2.607,4.069,1.676,2.088,2.088,Peak_Intensive_Usage
12246,10602,2026-05-26 05:00:00,5,1,5,0,Spring,Small_Commercial,33,5858,2,942,16,1,0,Flat,Green_Energy,20.03,60.49,0,0.1536,0.023,0.007,0,0.791,0.065,0.293,0.0,1.49,0.86,1.502,0.37,2.922,3.584,2.062,2.062,Low_Usage
14126,10602,2026-08-12 13:00:00,13,2,8,0,Summer,Small_Commercial,47,2917,5,917,21,0,0,Dynamic_Pricing,Basic,36.46,43.14,0,0.1168,1.0,0.066,0,0.102,0.381,0.071,0.0,2.779,2.82,11.688,1.462,4.347,1.49,2.092,2.092,Peak_Intensive_Usage
3160,10603,2025-05-12 15:00:00,15,0,5,0,Spring,Residential,67,4580,6,863,6,0,0,Peak_Valley,Basic,29.4,63.5,0,0.1115,0.746,0.088,0,0.087,0.242,0.292,0.0,1.707,3.35,5.725,1.179,3.443,1.707,1.707,1.707,Moderate_Usage
4087,10603,2025-06-20 06:00:00,6,4,6,0,Summer,Small_Commercial,37,4633,2,2127,11,0,0,Flat,Basic,32.17,51.37,0,0.1413,0.826,0.025,0,0.139,0.677,0.2,0.0,2.572,0.37,8.059,1.366,3.707,1.707,2.14,2.14,High_Usage
4114,10603,2025-06-21 09:00:00,9,5,6,1,Summer,Small_Commercial,73,6840,3,1425,16,0,0,Peak_Valley,Basic,40.1,48.83,1,0.2217,1.0,0.002,0,0.084,0.255,0.445,0.0,3.117,7.67,14.134,1.435,3.755,2.572,2.465,2.465,Peak_Intensive_Usage
4540,10603,2025-07-09 03:00:00,3,2,7,0,Summer,Small_Commercial,53,7564,1,1791,12,0,0,Dynamic_Pricing,Basic,25.65,59.87,0,0.1038,0.089,0.06,0,0.688,0.116,0.294,0.0,1.445,4.12,2.744,0.494,3.101,3.117,2.21,2.21,Low_Usage
8105,10603,2025-12-04 16:00:00,16,3,12,0,Winter,Medium_Commercial,25,945,2,907,10,0,0,Time_of_Use,Basic,18.97,82.08,0,0.1172,0.059,0.006,0,0.295,0.083,0.303,0.0,1.397,2.78,3.377,0.273,2.407,1.445,2.048,2.048,Low_Usage
8217,10603,2025-12-09 08:00:00,8,1,12,0,Winter,Small_Commercial,35,1409,7,1341,11,0,0,Time_of_Use,Basic,14.04,68.98,1,0.2003,0.116,0.287,0,0.0,0.881,1.0,0.0,2.372,5.53,6.419,1.025,4.671,1.397,2.102,2.102,High_Usage
9285,10603,2026-01-22 20:00:00,20,3,1,0,Winter,Residential,54,4884,2,1639,5,0,0,Flat,Green_Energy,5.48,80.09,1,0.1353,0.029,1.0,0,0.67,0.479,0.697,0.0,2.45,0.97,13.394,1.642,2.739,2.372,2.151,2.151,High_Usage
11209,10603,2026-04-13 00:00:00,0,0,4,0,Spring,Small_Commercial,56,6199,5,2058,8,0,0,Peak_Valley,Basic,11.4,79.29,0,0.1236,0.07,0.472,0,0.66,0.166,0.077,0.0,2.254,2.14,8.914,0.86,4.448,2.45,2.164,2.164,High_Usage
12688,10603,2026-06-13 15:00:00,15,5,6,1,Summer,Small_Commercial,50,698,5,2263,15,0,1,Dynamic_Pricing,Basic,33.97,56.86,0,0.1248,1.0,0.078,1,0.298,0.194,0.326,0.0,3.503,2.02,9.134,1.977,5.213,2.254,2.313,2.313,Peak_Intensive_Usage
12719,10603,2026-06-14 22:00:00,22,6,6,1,Summer,Small_Commercial,27,5196,5,1174,5,0,0,Flat,Basic,27.69,55.27,1,0.1468,0.443,0.02,0,0.792,0.115,0.402,0.0,2.338,0.18,4.504,0.934,3.324,3.503,2.316,2.316,High_Usage
13701,10603,2026-07-25 20:00:00,20,5,7,1,Summer,Residential,49,1624,1,1813,24,0,0,Flat,Green_Energy,27.16,72.19,1,0.1414,0.301,0.062,0,0.802,0.539,0.763,0.0,2.203,0.36,4.48,1.062,4.083,2.338,2.305,2.305,Moderate_Usage
13713,10603,2026-07-26 08:00:00,8,6,7,1,Summer,Residential,39,3287,3,1236,9,0,0,Time_of_Use,Green_Energy,34.73,52.99,1,0.1922,1.0,0.105,0,0.21,0.566,0.337,0.0,2.438,4.72,9.898,1.673,3.006,2.203,2.316,2.316,High_Usage
13951,10603,2026-08-05 06:00:00,6,2,8,0,Summer,Residential,28,1577,1,948,16,0,0,Time_of_Use,Basic,32.37,80.76,0,0.1275,0.935,0.044,0,0.236,0.508,0.259,0.0,1.912,1.75,8.815,1.497,2.578,2.438,2.285,2.285,Moderate_Usage
446,10604,2025-01-19 13:00:00,13,6,1,1,Winter,Residential,49,6096,3,478,15,0,0,Flat,Basic,17.82,81.5,0,0.1467,0.071,0.006,0,0.317,0.719,0.328,0.0,1.137,0.17,4.21,0.542,2.728,1.137,1.137,1.137,Low_Usage
861,10604,2025-02-05 20:00:00,20,2,2,0,Winter,Residential,66,4166,7,500,9,0,0,Peak_Valley,Basic,8.97,79.13,1,0.2123,0.094,0.768,0,1.0,0.805,0.571,0.0,2.47,6.73,10.729,1.668,3.67,1.137,1.804,1.804,High_Usage
1155,10604,2025-02-18 02:00:00,2,1,2,0,Winter,Residential,47,7562,4,1172,7,0,0,Flat,Basic,8.91,68.37,0,0.1499,0.099,0.792,0,0.618,0.081,0.003,0.0,1.89,0.49,10.236,1.167,3.132,2.47,1.832,1.832,Moderate_Usage
1271,10604,2025-02-22 22:00:00,22,5,2,1,Winter,Residential,46,5456,2,1482,12,0,0,Time_of_Use,Basic,8.4,80.53,1,0.1949,0.027,0.73,0,0.654,0.0,0.789,0.0,2.28,4.99,11.226,1.192,3.142,1.89,1.944,1.944,High_Usage
1766,10604,2025-03-15 13:00:00,13,5,3,1,Spring,Residential,74,4441,7,982,15,0,0,Flat,Basic,27.53,65.15,0,0.1363,0.387,0.095,0,0.201,0.719,0.0,0.0,1.988,0.87,4.405,0.898,4.632,2.28,1.953,1.953,Moderate_Usage
2999,10604,2025-05-05 22:00:00,22,0,5,0,Spring,Medium_Commercial,66,4994,2,2764,10,0,0,Time_of_Use,Green_Energy,17.73,64.8,1,0.2007,0.075,0.069,0,0.829,0.079,0.579,0.0,2.537,5.57,3.442,0.586,4.264,1.988,2.05,2.05,High_Usage
3532,10604,2025-05-28 03:00:00,3,2,5,0,Spring,Residential,59,779,2,534,13,0,0,Time_of_Use,Basic,14.69,71.69,0,0.1323,0.156,0.263,0,0.815,0.24,0.005,0.0,1.125,1.27,6.067,0.8,2.274,2.537,1.918,1.918,Low_Usage
3593,10604,2025-05-30 16:00:00,16,4,5,0,Spring,Small_Commercial,55,3919,1,506,11,0,0,Time_of_Use,Green_Energy,25.02,62.52,0,0.1172,0.121,0.014,0,0.188,0.049,0.0,0.0,1.118,2.78,2.391,0.235,1.736,1.125,1.818,1.818,Low_Usage
3884,10604,2025-06-11 19:00:00,19,2,6,0,Summer,Residential,46,7334,2,785,8,0,0,Dynamic_Pricing,Basic,29.8,69.46,1,0.2507,0.441,0.032,0,0.716,0.552,0.638,0.0,1.76,10.57,6.323,1.147,2.125,1.118,1.812,1.812,Moderate_Usage
6502,10604,2025-09-28 21:00:00,21,6,9,1,Autumn,Small_Commercial,42,2389,6,1369,7,1,0,Flat,Basic,19.06,57.97,1,0.1377,0.073,0.046,0,0.907,0.55,0.883,0.0,2.403,0.73,2.307,0.838,4.029,1.76,1.871,1.871,High_Usage
7678,10604,2025-11-16 21:00:00,21,6,11,1,Autumn,Residential,49,5424,1,1188,13,0,0,Flat,Basic,17.03,59.65,1,0.1387,0.104,0.058,0,0.946,0.587,0.629,0.0,1.898,0.63,3.745,0.85,2.578,2.403,1.873,1.873,Moderate_Usage
8626,10604,2025-12-26 09:00:00,9,4,12,0,Winter,Residential,30,7346,2,1809,6,0,0,Peak_Valley,Basic,15.51,71.37,1,0.2129,0.197,0.088,0,0.435,0.112,0.556,0.0,1.252,6.79,5.436,0.641,2.989,1.898,1.822,1.822,Low_Usage
8850,10604,2026-01-04 17:00:00,17,6,1,1,Winter,Small_Commercial,58,4341,7,1883,10,0,0,Flat,Basic,14.56,69.03,0,0.1419,0.058,0.404,0,0.109,0.221,0.18,0.0,2.063,0.31,6.032,0.655,5.133,1.252,1.84,1.84,Moderate_Usage
9347,10604,2026-01-25 10:00:00,10,6,1,1,Winter,Residential,72,4288,1,958,13,1,0,Flat,Basic,18.82,70.76,0,0.1457,0.027,0.07,0,0.069,0.042,0.281,0.0,0.395,0.07,2.923,0.213,2.348,2.063,1.737,1.737,Low_Usage
9501,10604,2026-01-31 20:00:00,20,5,1,1,Winter,Small_Commercial,39,2322,2,2623,22,0,1,Peak_Valley,Basic,5.13,94.12,1,0.2124,0.092,1.0,0,0.625,0.634,0.784,0.0,3.465,6.74,14.358,1.785,5.083,0.395,1.852,1.852,Peak_Intensive_Usage
